feedback_id,title,description,source_system,lifecycle_status,votes,comments_count,status,category,created_at,source_url,retrieved_at,slug,relevance_hint,keyword_hits
69b7e0ad6f9e96445f0f5256,AI Plugin Registry,"Goal: Discover, view, and govern all agents, skills, prompts, commands across the organization with hierarchical scopes and approval workflows so that you can standardize AI tooling and prevent agentic sprawl.

Business Outcome: Single source of truth for AI entities; eliminate duplicates and shadow; enforce quality standards before distribution.",Port portal,In progress,6,2,in progress,AI agents,2026-03-16T10:51:25.501Z,https://roadmap.port.io/ideas/p/ai-plugin-registry,2026-07-29T10:56:22.135165+00:00,ai-plugin-registry,True,2
69ba71afbd3e01f36afedec0,Entities table performance improvements,"Currently, the entities table's performance degrades significantly when loading a large number of entities.

As part of this item, we would like to incorporate improvements that will:

- Shorten the load time

- Prevent browser crashes and cases where a large table degrades the overall page/dashboard performance",Port portal,Planned,6,2,planned,Catalog Tables,2026-03-18T09:34:39.461Z,https://roadmap.port.io/ideas/p/entities-table-performance-improvements,2026-07-29T10:57:04.189858+00:00,entities-table-performance-improvements,False,1
6759a71799b32f7ce302aef7,Kind ownership,"Currently, the GitHub integration can't be set up with multiple instances, which means that only one instance is owning all entities. 

This becomes problematic when you want to have two kinds populate the same entities. The reason for that, is the query field can result in an entity being deleted from the ""enriching kind"" rather than the ""owning kind"".

Suggestion: Add to entities created by the GitHub app a new type of ownership, based on the mapping kind. This will allow only specific kinds to delete entities from the catalog, while allowing other kinds to safely ""enrich"" the entities.",Port portal,In progress,6,2,in progress,Data sources,2024-12-11T14:52:07.145Z,https://roadmap.port.io/ideas/p/kind-ownership,2026-07-29T10:57:16.527727+00:00,kind-ownership,False,0
692c3d3faadc67e83b9e014c,ServiceNOW DORA metrics,Implement integration level metrics for MTTR and Change Failure Rate.,Port portal,In progress,6,1,exploring,Integrations,2025-11-30T12:49:03.464Z,https://roadmap.port.io/ideas/p/servicenow-dora-metrics,2026-07-29T10:57:41.187766+00:00,servicenow-dora-metrics,False,0
6a206c5f516b94d1532bef24,Add real-time pre-execution status and progress visibility for self-service actions,"Users see no feedback while jobs are waiting to start (e.g. due to GitHub API rate limits causing 8–15+ min delays). There is no indication of whether the action is queued, rate-limited, or encountered an error during startup.

Requested behavior:

> Surface early startup/progress states (e.g. ""queued,"" ""delayed,"" ""rate-limited"") before the workflow produces logs

> Show meaningful errors if the job fails to start

> Apply across all self-service action types",Port portal,Open,6,0,open,Self-service actions,2026-06-03T18:03:11.223Z,https://roadmap.port.io/ideas/p/add-real-time-pre-execution-status-and-progress-visibility-for-self-service-acti,2026-07-29T10:58:35.430799+00:00,add-real-time-pre-execution-status-and-progress-visibility-for-self-service-acti,True,6
6a28d09693ba6573b6a4a68e,"Add ""Select All"" / ""Deselect All"" for Array-Type Entity Inputs in Self-Service Action Forms","Currently, there is no ""Select All"" or ""Deselect All"" option available for array-type entity inputs in self-service action forms, requiring users to manually select each item one by one — which becomes tedious and time-consuming when dealing with large lists. We'd like to request the addition of a ""Select All"" / ""Deselect All"" toggle or checkbox at the top of array-type entity input dropdowns, so users can bulk select or deselect all available items with a single click, significantly reducing friction and improving usability for anyone working with large arrays in self-service action forms.",Port portal,Open,6,0,open,Self-service actions,2026-06-10T02:48:54.481Z,https://roadmap.port.io/ideas/p/add-select-all-deselect-all-for-array-type-entity-inputs-in-self-service-action,2026-07-29T10:58:53.128143+00:00,add-select-all-deselect-all-for-array-type-entity-inputs-in-self-service-action,True,4
68de67828ad773d9baab31b1,It would be powerful to be able to run javascript or python code to extract form field values from external sources via API calls,Lack of ability to run scripts on Port JS/PS/python,Port portal,Open,6,2,open,Automations,2025-10-02T11:52:34.064Z,https://roadmap.port.io/ideas/p/it-would-be-powerful-to-be-able-to-run-javascript-or-python-code-to-extract-form,2026-07-29T10:59:51.791443+00:00,it-would-be-powerful-to-be-able-to-run-javascript-or-python-code-to-extract-form,True,1
66f2e05d64936aa378c31c74,Conditional Team Inheritance based on $team Value,"Currently, if team inheritance is enabled, setting $team through the UI or API is not allowed. It would be nice to enable 'Team inheritance' only if the $team value is not set explicitly during mapping.",Port portal,Open,6,0,open,RBAC & Ownership,2024-09-24T15:53:01.376Z,https://roadmap.port.io/ideas/p/conditional-team-inheritance-based-on-team-value,2026-07-29T11:00:21.629581+00:00,conditional-team-inheritance-based-on-team-value,True,0
697d2a94b7d019da22e8a296,Make “Owning teams” (ownership) configurable as a required field on blueprints,"Current behavior: Ownership is defined via the ownership property on a blueprint. It is optional, and even when configured as Direct or Inherited, the “Owning teams” field is not enforceable as required at entity creation time.

Requested change: Add the ability to configure the “Owning teams” (ownership) field as required per blueprint, so that when creating or registering an entity of that blueprint, the operation can be rejected if no owning team is set.

Why this is needed: To enforce clear ownership and accountability for every Service.",Port portal,Open,6,0,open,RBAC & Ownership,2026-01-30T22:03:00.963Z,https://roadmap.port.io/ideas/p/make-owning-teams-ownership-configurable-as-a-required-field-on-blueprints,2026-07-29T11:01:14.885939+00:00,make-owning-teams-ownership-configurable-as-a-required-field-on-blueprints,True,0
656c4a01ba5aabc9ac975d71,Actions audit log improvements,"In addition to the general action runs audit log, a specific audit log for each action will be added to the ""audit log"" page

Each action log will display as columns the general details of each run (ID, status, start, end) and also the specific inputs of the action inputted by the user who executed it.",Port portal,Open,6,1,open,Audit log,2023-12-03T09:27:29.247Z,https://roadmap.port.io/ideas/p/actions-audit-log-improvements,2026-07-29T11:14:09.025272+00:00,actions-audit-log-improvements,True,4
662c18c1879e6a4fff5ed742,Actions - Port Hosted Option & Lambda Invocation,"It would be awesome to see Port hosted actions at some point in the future. Whether you utilize an existing standard, such as GitHub Action's workflow syntax, or come up with your own, being able to not have to link out externally from port for smaller actions, or creating cron-type actions from Port would be awesome. Additionally, it would allow for Port to include their own marketplace for actions without relying on 3rd party integrations that may or may not exist for each tenant.

To this, another invocation type that would be awesome, would be directly integrating with Lambda and OpenFAAS. I know this is possible by using WebHooks to get there eventually, but skipping the additional step to be able to just run the Lambda would be awesome.

To tie these two together - If you integrate with OpenFAAS, you basically get an awesome integration for port-hosted openfaas or self-hosted.",Port portal,Open,6,0,open,Self-service actions,2024-04-26T21:12:33.394Z,https://roadmap.port.io/ideas/p/actions-port-hosted-option-lambda-invocation,2026-07-29T11:14:11.446613+00:00,actions-port-hosted-option-lambda-invocation,True,6
6776cc6eb98f2dbf25dd06e7,Self-service action user input types,"Is it possible to differentiate between the existing ""Text"" (which translates to a simple input field) and a more expansive ""Text area"" (which would translate to a text area input field)?

We have a few use cases where we were trying to avoid the overhead of formatted text/adding an extra click to interact with the markdown editor, and really just focused on a bit more visual space for both the input and display of plain, unformatted text. Consider the example of the description for a portal feedback item in the demo site - something like [this](https://demo.getport.io/portal_use_case_requestEntity?identifier=more-markdowns), where I was imagining that the description might render on multiple lines and/or two columns, instead of needing to hover to see the full text.",Port portal,Completed,6,4,complete,Self-service actions,2025-01-02T17:27:10.148Z,https://roadmap.port.io/ideas/p/self-service-action-user-input-types,2026-07-29T11:14:45.713770+00:00,self-service-action-user-input-types,True,4
6970abf0757ff2b799889f3e,Dynamic titles/labels in self-service action forms,"Allow self-service action input titles/labels (and standalone title/description blocks in forms) to be set dynamically based on .entity / .form data. This would let action builders display context-aware text (like including selected entity properties or previous input values) directly in the form labels and explanatory text, improving clarity for end users.",Port portal,Open,6,0,open,Self-service actions,2026-01-21T10:35:28.495Z,https://roadmap.port.io/ideas/p/dynamic-titles-labels-in-self-service-action-forms,2026-07-29T11:14:55.422093+00:00,dynamic-titles-labels-in-self-service-action-forms,True,4
